Ritz       Aud       fdu       E_d(eV)-E_u(eV)      lower_conf  lower_term  lower_J  upper_conf  upper_term  upper_J  g_d-g_u  type  
1500.241   2.10e+09  9.11e-01  17.722765-25.987051  3s.3d       3D          3.0      3s.4f       3F*         4.0      7-9      E1    
1501.15    2.75e+09  9.30e-01  17.722765-25.982046  3s.3d       3D          3.0      3s.4f       3F*         3.0      7-7      E1    
1501.78    9.19e+06  2.22e-03  17.722765-25.978583  3s.3d       3D          3.0      3s.4f       3F*         2.0      7-5      E1    

1294.5446  5.35e+08  2.24e-01  6.552972-16.130409   3s.3p       3P*         1.0      3p2         3P          2.0      3-5      E1    
1298.8921  5.29e+08  1.34e-01  6.552972-16.098353   3s.3p       3P*         1.0      3p2         3P          1.0      3-3      E1    
1301.1486  2.11e+09  1.78e-01  6.552972-16.081798   3s.3p       3P*         1.0      3p2         3P          0.0      3-1      E1    

6776.63    1.77e+07  4.07e-02  24.994933-26.824014  3s.4d       3D          1.0      3p.3d       3P*         0.0      3-1      E1    
6805.03    4.38e+06  3.04e-02  24.994933-26.81638   3s.4d       3D          1.0      3p.3d       3P*         1.0      3-3      E1    
6850.94    1.71e+05  2.01e-03  24.994933-26.804174  3s.4d       3D          1.0      3p.3d       3P*         2.0      3-5      E1    

3963.585   4.33e+04  1.70e-04  24.994933-28.122131  3s.4d       3D          1.0      3p.4s       3P*         2.0      3-5      E1    
4010.148   1.04e+06  2.52e-03  24.994933-28.085821  3s.4d       3D          1.0      3p.4s       3P*         1.0      3-3      E1    
4030.75    4.11e+06  3.34e-03  24.994933-28.070023  3s.4d       3D          1.0      3p.4s       3P*         0.0      3-1      E1    

7461.9     4.99e+07  1.39e-01  24.994933-26.65604   3s.4d       3D          1.0      3s.5p       3P*         0.0      3-1      E1    
7462.35    1.25e+07  1.04e-01  24.994933-26.655939  3s.4d       3D          1.0      3s.5p       3P*         1.0      3-3      E1    
7465.35    4.99e+05  6.95e-03  24.994933-26.655272  3s.4d       3D          1.0      3s.5p       3P*         2.0      3-5      E1    

3043.769   2.99e+05  6.92e-04  24.994933-29.067126  3s.4d       3D          1.0      3s.6p       3P*         2.0      3-5      E1    
3045.046   7.48e+06  1.04e-02  24.994933-29.065417  3s.4d       3D          1.0      3s.6p       3P*         1.0      3-3      E1    
3046.283   2.97e+07  1.38e-02  24.994933-29.063765  3s.4d       3D          1.0      3s.6p       3P*         0.0      3-1      E1    

12496.24   1.04e+07  3.14e-01  24.99515-25.987051   3s.4d       3D          3.0      3s.4f       3F*         4.0      7-9      E1    
12559.61   1.14e+06  2.70e-02  24.99515-25.982046   3s.4d       3D          3.0      3s.4f       3F*         3.0      7-7      E1    
12603.84   4.47e+04  7.60e-04  24.99515-25.978583   3s.4d       3D          3.0      3s.4f       3F*         2.0      7-5      E1    

2811.702   5.47e+04  9.08e-05  25.978583-30.386863  3s.4f       3F*         2.0      3p.4p       3D          3.0      5-7      E1    
2829.251   2.66e+06  3.20e-03  25.978583-30.359521  3s.4f       3F*         2.0      3p.4p       3D          2.0      5-5      E1    
2839.628   2.37e+07  1.72e-02  25.978583-30.343512  3s.4f       3F*         2.0      3p.4p       3D          1.0      5-3      E1    

5694.05    4.71e+04  3.21e-04  25.978583-28.155413  3s.4f       3F*         2.0      3s.5d       3D          3.0      5-7      E1    
5695.51    2.34e+06  1.14e-02  25.978583-28.154854  3s.4f       3F*         2.0      3s.5d       3D          2.0      5-5      E1    
5696.49    2.10e+07  6.13e-02  25.978583-28.154479  3s.4f       3F*         2.0      3s.5d       3D          1.0      5-3      E1    

3247.585   4.46e+04  9.88e-05  25.978583-29.795217  3s.4f       3F*         2.0      3s.6d       3D          3.0      5-7      E1    
3250.79    2.21e+06  3.50e-03  25.978583-29.791454  3s.4f       3F*         2.0      3s.6d       3D          2.0      5-5      E1    
3253.118   1.97e+07  1.88e-02  25.978583-29.788726  3s.4f       3F*         2.0      3s.6d       3D          1.0      5-3      E1    

