Ritz        Aud          fdu       E_d(eV)-E_u(eV)        lower_conf    lower_term  lower_J  upper_conf             upper_term  upper_J  g_d-g_u  type   
---------------------------------------------------------------------------------------------------------------------------------------------------------
2910.4063   4300000.0    0.0055    0.01703332-4.2758166   3d3.4s2       a 4F        2.5      3d3.(2D2).4s.4p.(3P*)  4F*         2.5      6-6      E1     
2915.3303   10000000.0   0.0085    0.01703332-4.2686238   3d3.4s2       a 4F        2.5      3d3.(2D2).4s.4p.(3P*)  4F*         1.5      6-4      E1     
2919.9202   1080000.0    0.00184   0.01703332-4.261941    3d3.4s2       a 4F        2.5      3d3.(2D2).4s.4p.(3P*)  4F*         3.5      6-8      E1     

2888.51264  180000.0     0.0003    0.01703332-4.30809481  3d3.4s2       a 4F        2.5      3d3.(4F).4s.4p.(1P*)   v 4D*       3.5      6-8      E1     
2899.1961   7200000.0    0.0091    0.01703332-4.29228311  3d3.4s2       a 4F        2.5      3d3.(4F).4s.4p.(1P*)   v 4D*       2.5      6-6      E1     
2906.1325   31000000.0   0.0262    0.01703332-4.28207933  3d3.4s2       a 4F        2.5      3d3.(4F).4s.4p.(1P*)   v 4D*       1.5      6-4      E1     

3043.11916  20100000.0   0.0372    0.01703332-4.0900955   3d3.4s2       a 4F        2.5      3d3.(4F).4s.4p.(1P*)   w 4F*       3.5      6-8      E1     
3056.3328   133000000.0  0.186     0.01703332-4.0724869   3d3.4s2       a 4F        2.5      3d3.(4F).4s.4p.(1P*)   w 4F*       2.5      6-6      E1     
3066.52313  36800000.0   0.0346    0.01703332-4.0590108   3d3.4s2       a 4F        2.5      3d3.(4F).4s.4p.(1P*)   w 4F*       1.5      6-4      E1     

4784.4689   79000.0      0.00036   0.01703332-2.60769803  3d3.4s2       a 4F        2.5      3d3.(4F).4s.4p.(3P*)   z 4D*       3.5      6-8      E1     
4831.6462   1960000.0    0.0069    0.01703332-2.58240252  3d3.4s2       a 4F        2.5      3d3.(4F).4s.4p.(3P*)   z 4D*       2.5      6-6      E1     
4864.7298   7600000.0    0.018     0.01703332-2.56495646  3d3.4s2       a 4F        2.5      3d3.(4F).4s.4p.(3P*)   z 4D*       1.5      6-4      E1     

4306.209    1100000.0    0.004     0.01703332-2.89541972  3d3.4s2       a 4F        2.5      3d3.(4F).4s.4p.(3P*)   z 4F*       3.5      6-8      E1     
4332.8186   4640000.0    0.0131    0.01703332-2.87774268  3d3.4s2       a 4F        2.5      3d3.(4F).4s.4p.(3P*)   z 4F*       2.5      6-6      E1     
4355.9429   1030000.0    0.00195   0.01703332-2.86255635  3d3.4s2       a 4F        2.5      3d3.(4F).4s.4p.(3P*)   z 4F*       1.5      6-4      E1     

6477.1382   0.071        4.5e-10   0.01703332-1.93068628  3d3.4s2       a 4F        2.5      3d4.(3P2).4s           b 4P        2.5      6-6      E2     
6606.1636   0.45         2e-09     0.01703332-1.89331087  3d3.4s2       a 4F        2.5      3d4.(3P2).4s           b 4P        1.5      6-4      E2     
6691.1433   0.47         1.1e-09   0.01703332-1.86948173  3d3.4s2       a 4F        2.5      3d4.(3P2).4s           b 4P        0.5      6-2      E2     

3795.01127  410000.0     0.00118   0.01703332-3.28313703  3d3.4s2       a 4F        2.5      3d4.(5D).4p            y 4D*       3.5      6-8      E1     
3813.49106  13200000.0   0.0288    0.01703332-3.2673102   3d3.4s2       a 4F        2.5      3d4.(5D).4p            y 4D*       2.5      6-6      E1     
3828.55694  52000000.0   0.075     0.01703332-3.25452024  3d3.4s2       a 4F        2.5      3d4.(5D).4p            y 4D*       1.5      6-4      E1     

3847.3257   4500000.0    0.0134    0.01703332-3.23872689  3d3.4s2       a 4F        2.5      3d4.(5D).4p            y 4F*       3.5      6-8      E1     
3864.8561   27000000.0   0.06      0.01703332-3.22411411  3d3.4s2       a 4F        2.5      3d4.(5D).4p            y 4F*       2.5      6-6      E1     
3875.8981   8700000.0    0.0131    0.01703332-3.21497771  3d3.4s2       a 4F        2.5      3d4.(5D).4p            y 4F*       1.5      6-4      E1     

3044.93249  12800000.0   0.0223    0.04010046-4.11073714  3d3.4s2       a 4F        3.5      3d3.(4F).4s.4p.(1P*)   w 4F*       4.5      8-10     E1     
3060.45225  146000000.0  0.205     0.04010046-4.0900955   3d3.4s2       a 4F        3.5      3d3.(4F).4s.4p.(1P*)   w 4F*       3.5      8-8      E1     
3073.81715  35000000.0   0.0372    0.04010046-4.0724869   3d3.4s2       a 4F        3.5      3d3.(4F).4s.4p.(1P*)   w 4F*       2.5      8-6      E1     

3183.96014  280000000.0  0.53      0.04010046-3.93299947  3d3.4s2       a 4F        3.5      3d3.(4F).4s.4p.(1P*)   x 4G*       4.5      8-10     E1     
3202.3819   40400000.0   0.062     0.04010046-3.91060631  3d3.4s2       a 4F        3.5      3d3.(4F).4s.4p.(1P*)   x 4G*       3.5      8-8      E1     
