Ritz      Aud       fdu       E_d(eV)-E_u(eV)    lower_conf      lower_term  lower_J  upper_conf      upper_term  upper_J  g_d-g_u  type  
6552.129  2.97e+07  2.87e-01  42.23948-44.13123  3s.3p.(3P*).4d  4P*         1.5      3s.3p.(3P*).4f  4D          2.5      4-6      E1    

6341.2    2.34e+06  9.42e-03  42.2051-44.15977   3s.3p.(3P*).4d  4P*         2.5      3s.3p.(3P*).4f  4D          1.5      6-4      E1    
6435.175  1.35e+07  8.36e-02  42.2051-44.13123   3s.3p.(3P*).4d  4P*         2.5      3s.3p.(3P*).4f  4D          2.5      6-6      E1    
6551.957  4.25e+07  3.65e-01  42.2051-44.0969    3s.3p.(3P*).4d  4P*         2.5      3s.3p.(3P*).4f  4D          3.5      6-8      E1    

2330.662  4.63e+07  5.66e-02  36.38479-41.70285  3s.3p.(3P*).4p  4D          1.5      3s.3p.(3P*).4d  4D*         2.5      4-6      E1    
2333.88   7.91e+07  6.46e-02  36.38479-41.69551  3s.3p.(3P*).4p  4D          1.5      3s.3p.(3P*).4d  4D*         1.5      4-4      E1    
2336.16   9.84e+07  4.03e-02  36.38479-41.69034  3s.3p.(3P*).4p  4D          1.5      3s.3p.(3P*).4d  4D*         0.5      4-2      E1    

2109.57   1.80e+07  6.02e-03  36.38479-42.26016  3s.3p.(3P*).4p  4D          1.5      3s.3p.(3P*).4d  4P*         0.5      4-2      E1    
2117.02   1.14e+07  7.67e-03  36.38479-42.23948  3s.3p.(3P*).4p  4D          1.5      3s.3p.(3P*).4d  4P*         1.5      4-4      E1    
2129.525  7.01e+05  7.15e-04  36.38479-42.2051   3s.3p.(3P*).4p  4D          1.5      3s.3p.(3P*).4d  4P*         2.5      4-6      E1    

2335.721  2.81e+07  3.07e-02  36.4187-41.72525   3s.3p.(3P*).4p  4D          2.5      3s.3p.(3P*).4d  4D*         3.5      6-8      E1    
2345.62   1.12e+08  9.21e-02  36.4187-41.70285   3s.3p.(3P*).4p  4D          2.5      3s.3p.(3P*).4d  4D*         2.5      6-6      E1    
2348.88   6.79e+07  3.75e-02  36.4187-41.69551   3s.3p.(3P*).4p  4D          2.5      3s.3p.(3P*).4d  4D*         1.5      6-4      E1    

2271.297  7.76e+08  8.01e-01  36.4187-41.87575   3s.3p.(3P*).4p  4D          2.5      3s.3p.(3P*).4d  4F*         3.5      6-8      E1    
