Ritz      Aud       fdu       E_d(eV)-E_u(eV)      lower_conf       lower_term  lower_J  upper_conf       upper_term  upper_J  g_d-g_u  type  
4835.848  7.2e+06   2.5e-02   16.100363-18.663503  3s2.3p2.(3P).4p  4P*         1.5      3s2.3p2.(3P).5s  4P          1.5      4-4      E1    
4900.514  4.5e+07   8.1e-02   16.100363-18.629681  3s2.3p2.(3P).4p  4P*         1.5      3s2.3p2.(3P).5s  4P          0.5      4-2      E1    

4294.4    1.7e+08   6.3e-01   16.134579-19.020881  3s2.3p2.(3P).4p  4P*         2.5      3s2.3p2.(3P).4d  4D          3.5      6-8      E1    
4318.642  4.9e+07   1.4e-01   16.134579-19.004679  3s2.3p2.(3P).4p  4P*         2.5      3s2.3p2.(3P).4d  4D          2.5      6-6      E1    
4333.829  8.2e+06   1.5e-02   16.134579-18.994622  3s2.3p2.(3P).4p  4P*         2.5      3s2.3p2.(3P).4d  4D          1.5      6-4      E1    

3979.824  1.2e+08   1.4e-01   16.245507-19.359944  3s2.3p2.(3P).4p  4S*         1.5      3s2.3p2.(3P).4d  4P          0.5      4-2      E1    
3998.758  1.2e+08   2.9e-01   16.245507-19.345197  3s2.3p2.(3P).4p  4S*         1.5      3s2.3p2.(3P).4d  4P          1.5      4-4      E1    
4032.767  1.2e+08   4.4e-01   16.245507-19.319058  3s2.3p2.(3P).4p  4S*         1.5      3s2.3p2.(3P).4d  4P          2.5      4-6      E1    

5006.722  1.7e+07   9.6e-02   16.245507-18.721171  3s2.3p2.(3P).4p  4S*         1.5      3s2.3p2.(3P).5s  4P          2.5      4-6      E1    
5126.131  1.8e+07   7.1e-02   16.245507-18.663503  3s2.3p2.(3P).4p  4S*         1.5      3s2.3p2.(3P).5s  4P          1.5      4-4      E1    
5198.851  1.8e+07   3.6e-02   16.245507-18.629681  3s2.3p2.(3P).4p  4S*         1.5      3s2.3p2.(3P).5s  4P          0.5      4-2      E1    

5432.797  6.04e+07  4.01e-01  13.617382-15.898891  3s2.3p2.(3P).4s  4P          1.5      3s2.3p2.(3P).4p  4D*         2.5      4-6      E1    
5509.702  3.67e+07  1.67e-01  13.617382-15.867045  3s2.3p2.(3P).4s  4P          1.5      3s2.3p2.(3P).4p  4D*         1.5      4-4      E1    
5556.019  1.03e+07  2.39e-02  13.617382-15.848291  3s2.3p2.(3P).4s  4P          1.5      3s2.3p2.(3P).4p  4D*         0.5      4-2      E1    

4924.11   2.09e+07  1.14e-01  13.617382-16.134579  3s2.3p2.(3P).4s  4P          1.5      3s2.3p2.(3P).4p  4P*         2.5      4-6      E1    
4991.968  2.67e+07  1.00e-01  13.617382-16.100363  3s2.3p2.(3P).4s  4P          1.5      3s2.3p2.(3P).4p  4P*         1.5      4-4      E1    
5009.564  7.73e+07  1.46e-01  13.617382-16.091641  3s2.3p2.(3P).4s  4P          1.5      3s2.3p2.(3P).4p  4P*         0.5      4-2      E1    

