Ritz       Aud       fdu       E_d(eV)-E_u(eV)      lower_conf  lower_term  lower_J  upper_conf  upper_term  upper_J  g_d-g_u  type  
2084.4625  2.73e+06  2.49e-03  0.7809579-6.7270828  3s2.3p2     1D          2.0      3s2.3p.3d   3D*         3.0      5-7      E1    
2086.7467  3.26e+04  2.13e-05  0.7809579-6.7205746  3s2.3p2     1D          2.0      3s2.3p.3d   3D*         2.0      5-5      E1    
2087.6108  5.46e+05  2.14e-04  0.7809579-6.7181165  3s2.3p2     1D          2.0      3s2.3p.3d   3D*         1.0      5-3      E1    

2209.5132  4.58e-03  7.83e-12  0.009561-5.619193    3s2.3p2     3P          1.0      3s.3p3      3D*         3.0      3-7      M2    
2210.8922  3.46e+07  4.23e-02  0.009561-5.6156943   3s2.3p2     3P          1.0      3s.3p3      3D*         2.0      3-5      E1    
2211.7454  1.81e+07  1.33e-02  0.009561-5.6135319   3s2.3p2     3P          1.0      3s.3p3      3D*         1.0      3-3      E1    

1978.561   8.69e+07  1.70e-02  0.009561-6.273903    3s2.3p2     3P          1.0      3s2.3p.3d   3P*         0.0      3-1      E1    
1979.9738  2.07e+07  1.22e-02  0.009561-6.2694342   3s2.3p2     3P          1.0      3s2.3p.3d   3P*         1.0      3-3      E1    
1982.5878  2.18e+07  2.14e-02  0.009561-6.2611819   3s2.3p2     3P          1.0      3s2.3p.3d   3P*         2.0      3-5      E1    

2506.897   5.47e+07  8.59e-02  0.009561-4.9537952   3s2.3p2     3P          1.0      3s2.3p.4s   3P*         2.0      3-5      E1    
2519.2019  5.49e+07  5.22e-02  0.009561-4.9296471   3s2.3p2     3P          1.0      3s2.3p.4s   3P*         1.0      3-3      E1    
2524.1077  2.22e+08  7.08e-02  0.009561-4.9200852   3s2.3p2     3P          1.0      3s2.3p.4s   3P*         0.0      3-1      E1    

1836.51    1.31e+07  1.10e-02  0.009561-6.7606376   3s2.3p2     3P          1.0      3s2.3p.5s   3P*         2.0      3-5      E1    
1843.7699  3.35e+07  1.71e-02  0.009561-6.7340552   3s2.3p2     3P          1.0      3s2.3p.5s   3P*         1.0      3-3      E1    
1846.1116  5.68e+07  9.67e-03  0.009561-6.7255253   3s2.3p2     3P          1.0      3s2.3p.5s   3P*         0.0      3-1      E1    

1667.629   8.27e+07  1.15e-02  0.009561-7.444321    3s2.3p2     3P          1.0      3s2.3p.nd   a 3P*       0.0      3-1      E1    
1668.5203  2.58e+07  1.08e-02  0.009561-7.4403485   3s2.3p2     3P          1.0      3s2.3p.nd   a 3P*       1.0      3-3      E1    
1671.1168  8.30e+06  5.79e-03  0.009561-7.4288029   3s2.3p2     3P          1.0      3s2.3p.nd   a 3P*       2.0      3-5      E1    

2216.6689  4.54e+07  4.69e-02  0.0276679-5.619193   3s2.3p2     3P          2.0      3s.3p3      3D*         3.0      5-7      E1    
2218.0569  1.09e+07  8.05e-03  0.0276679-5.6156943  3s2.3p2     3P          2.0      3s.3p3      3D*         2.0      5-5      E1    
2218.9157  1.05e+06  4.63e-04  0.0276679-5.6135319  3s2.3p2     3P          2.0      3s.3p3      3D*         1.0      5-3      E1    

1850.0458  3.05e+08  2.19e-01  0.0276679-6.7270828  3s2.3p2     3P          2.0      3s2.3p.3d   3D*         3.0      5-7      E1    
1851.8452  7.40e+07  3.81e-02  0.0276679-6.7205746  3s2.3p2     3P          2.0      3s2.3p.3d   3D*         2.0      5-5      E1    
1852.5257  7.92e+06  2.45e-03  0.0276679-6.7181165  3s2.3p2     3P          2.0      3s2.3p.3d   3D*         1.0      5-3      E1    

1697.941   1.38e+08  8.34e-02  0.0276679-7.329702   3s2.3p2     3P          2.0      3s2.3p.4d   3D*         3.0      5-7      E1    
1699.7162  1.80e+06  4.69e-04  0.0276679-7.3220738  3s2.3p2     3P          2.0      3s2.3p.4d   3D*         1.0      5-3      E1    
1700.419   3.12e+07  1.35e-02  0.0276679-7.319059   3s2.3p2     3P          2.0      3s2.3p.4d   3D*         2.0      5-5      E1    

1629.9478  2.11e+08  1.18e-01  0.0276679-7.634304   3s2.3p2     3P          2.0      3s2.3p.5d   3D*         3.0      5-7      E1    
1631.624   3.54e+06  8.48e-04  0.0276679-7.626487   3s2.3p2     3P          2.0      3s2.3p.5d   3D*         1.0      5-3      E1    
1633.328   1.12e+07  4.48e-03  0.0276679-7.618564   3s2.3p2     3P          2.0      3s2.3p.5d   3D*         2.0      5-5      E1    

1594.566   7.91e+07  4.22e-02  0.0276679-7.803087   3s2.3p2     3P          2.0      3s2.3p.6d   3D*         3.0      5-7      E1    
1594.829   2.19e+06  5.02e-04  0.0276679-7.801805   3s2.3p2     3P          2.0      3s2.3p.6d   3D*         1.0      5-3      E1    
1598.674   1.96e+07  7.51e-03  0.0276679-7.783107   3s2.3p2     3P          2.0      3s2.3p.6d   3D*         2.0      5-5      E1    

