Ritz      Aud          fdu       E_d(eV)-E_u(eV)    lower_conf        lower_term  lower_J  upper_conf        upper_term  upper_J  g_d-g_u  type  
1598.2    17900000.0   0.00228   74.4609-82.2185    2s2.2p3.(2P*).3p  3D          1.0      2s2.2p3.(2P*).3d  3P*         0.0      3-1      E1    

1541.6    61900000.0   0.0132    74.4567-82.4991    2s2.2p3.(2P*).3p  3D          2.0      2s2.2p3.(2P*).3d  3D*         1.0      5-3      E1    
1542.4    173000000.0  0.0616    74.4567-82.4954    2s2.2p3.(2P*).3p  3D          2.0      2s2.2p3.(2P*).3d  3D*         2.0      5-5      E1    
1543.0    17500000.0   0.00876   74.4567-82.4921    2s2.2p3.(2P*).3p  3D          2.0      2s2.2p3.(2P*).3d  3D*         3.0      5-7      E1    

1594.8    3350000.0    0.000914  74.4537-82.2279    2s2.2p3.(2P*).3p  3D          3.0      2s2.2p3.(2P*).3d  3F*         2.0      7-5      E1    
1595.7    90000000.0   0.0343    74.4537-82.2234    2s2.2p3.(2P*).3p  3D          3.0      2s2.2p3.(2P*).3d  3F*         3.0      7-7      E1    
1596.4    955000000.0  0.469     74.4537-82.2202    2s2.2p3.(2P*).3p  3D          3.0      2s2.2p3.(2P*).3d  3F*         4.0      7-9      E1    

1984.8    8870000.0    0.00314   68.2144-74.4609    2s2.2p3.(2P*).3s  3P*         2.0      2s2.2p3.(2P*).3p  3D          1.0      5-3      E1    
1986.2    82000000.0   0.0485    68.2144-74.4567    2s2.2p3.(2P*).3s  3P*         2.0      2s2.2p3.(2P*).3p  3D          2.0      5-5      E1    
1987.1    356000000.0  0.295     68.2144-74.4537    2s2.2p3.(2P*).3s  3P*         2.0      2s2.2p3.(2P*).3p  3D          3.0      5-7      E1    

1702.0    793000000.0  0.482     66.4777-73.7624    2s2.2p3.(4S*).3p  3P          2.0      2s2.2p3.(4S*).3d  3D*         3.0      5-7      E1    
1703.0    198000000.0  0.0859    66.4777-73.7581    2s2.2p3.(4S*).3p  3P          2.0      2s2.2p3.(4S*).3d  3D*         2.0      5-5      E1    
1703.3    21900000.0   0.00572   66.4777-73.7567    2s2.2p3.(4S*).3p  3P          2.0      2s2.2p3.(4S*).3d  3D*         1.0      5-3      E1    

2018.8    345000000.0  0.0703    60.3369-66.4785    2s2.2p3.(4S*).3s  3S*         1.0      2s2.2p3.(4S*).3p  3P          0.0      3-1      E1    
2019.0    344000000.0  0.35      60.3369-66.4777    2s2.2p3.(4S*).3s  3S*         1.0      2s2.2p3.(4S*).3p  3P          2.0      3-5      E1    
2019.8    344000000.0  0.211     60.3369-66.4753    2s2.2p3.(4S*).3s  3S*         1.0      2s2.2p3.(4S*).3p  3P          1.0      3-3      E1    

1960.761  371000000.0  0.299     58.76231-65.08558  2s2.2p3.(4S*).3s  5S*         2.0      2s2.2p3.(4S*).3p  5P          3.0      5-7      E1    
1965.077  368000000.0  0.213     58.76231-65.07169  2s2.2p3.(4S*).3s  5S*         2.0      2s2.2p3.(4S*).3p  5P          2.0      5-5      E1    
1967.601  367000000.0  0.128     58.76231-65.0636   2s2.2p3.(4S*).3s  5S*         2.0      2s2.2p3.(4S*).3p  5P          1.0      5-3      E1    

