Ritz       Aud          fdu      E_d(eV)-E_u(eV)      lower_conf        lower_term  lower_J  upper_conf        upper_term  upper_J  g_d-g_u  type  
3330.057   150000000.0  0.35     16.337232-20.060418  3s2.3p3.(4S*).4p  3P          2.0      3s2.3p3.(4S*).4d  3D*         3.0      5-7      E1    

2545.573   2200000.0    0.0013   16.337232-21.207813  3s2.3p3.(4S*).4p  3P          2.0      3s2.3p3.(4S*).5d  3D*         1.0      5-3      E1    
2548.536   19000000.0   0.019    16.337232-21.20215   3s2.3p3.(4S*).4p  3P          2.0      3s2.3p3.(4S*).5d  3D*         2.0      5-5      E1    
2550.646   76000000.0   0.1      16.337232-21.198125  3s2.3p3.(4S*).4p  3P          2.0      3s2.3p3.(4S*).5d  3D*         3.0      5-7      E1    

1067.9443  113000000.0  0.00644  0.086293-11.695906   3s2.3p4           3P          1.0      3s.3p5            3P*         0.0      3-1      E1    
1071.7668  28000000.0   0.00482  0.086293-11.6545     3s2.3p4           3P          1.0      3s.3p5            3P*         1.0      3-3      E1    
1079.0797  27400000.0   0.00797  0.086293-11.576102   3s2.3p4           3P          1.0      3s.3p5            3P*         2.0      3-5      E1    

